geo_id,year,income_quintile,income_range,usage,pop,usetype,usage_percap,name
cogs_1,2016,2,"$41,685-$56,290",279243527.1000,218968,res,1275.2709,South Bay Cities COG
cogs_1,2016,3,"$56,290-$74,167",281316528.6000,181626,res,1548.8781,South Bay Cities COG
cogs_1,2016,4,"$74,167-$99,028",403655523.6000,226927,res,1778.7902,South Bay Cities COG
cogs_1,2016,5,"> $99,028",589081947.5000,238762,res,2467.2349,South Bay Cities COG
cogs_2,2016,1,"< $41,685",630355231.1000,604079,res,1043.4980,Gateway Cities COG
cogs_2,2016,2,"$41,685-$56,290",701355056.3333,579746,res,1209.7626,Gateway Cities COG
cogs_2,2016,3,"$56,290-$74,167",716711289.1000,462282,res,1550.3768,Gateway Cities COG
cogs_2,2016,4,"$74,167-$99,028",677982559.6167,379646,res,1785.8283,Gateway Cities COG
cogs_2,2016,5,"> $99,028",423790502.5000,188328,res,2250.2788,Gateway Cities COG
cogs_3,2016,1,"< $41,685",NA,NA,res,NA,Las Virgenes-Malibu COG
cogs_3,2016,2,"$41,685-$56,290",NA,NA,res,NA,Las Virgenes-Malibu COG
cogs_3,2016,3,"$56,290-$74,167",9279911.5000,3224,res,2878.3845,Las Virgenes-Malibu COG
cogs_3,2016,4,"$74,167-$99,028",36027788.0000,11771,res,3060.7245,Las Virgenes-Malibu COG
cogs_3,2016,5,"> $99,028",350645101.3212,83882,res,4180.2187,Las Virgenes-Malibu COG
cogs_4,2016,1,"< $41,685",454762458.7000,283017,res,1606.8380,San Fernando Valley COG
cogs_4,2016,2,"$41,685-$56,290",758829119.0500,402615,res,1884.7512,San Fernando Valley COG
cogs_4,2016,3,"$56,290-$74,167",783009185.7000,349438,res,2240.7671,San Fernando Valley COG
cogs_4,2016,4,"$74,167-$99,028",1062146642.2500,416242,res,2551.7527,San Fernando Valley COG
cogs_4,2016,5,"> $99,028",1336638632.1000,406960,res,3284.4472,San Fernando Valley COG
cogs_5,2016,1,"< $41,685",50009333.6000,47452,res,1053.8931,Westside Cities COG
cogs_5,2016,2,"$41,685-$56,290",152429350.3000,94243,res,1617.4077,Westside Cities COG
cogs_5,2016,3,"$56,290-$74,167",394342144.3000,182872,res,2156.3834,Westside Cities COG
cogs_5,2016,4,"$74,167-$99,028",651058491.5000,254675,res,2556.4287,Westside Cities COG
cogs_5,2016,5,"> $99,028",1184166300.4000,269721,res,4390.3378,Westside Cities COG
cogs_6,2016,1,"< $41,685",275622700.0000,209611,res,1314.9248,San Gabriel Valley COG
cogs_6,2016,2,"$41,685-$56,290",581252308.0667,389009,res,1494.1873,San Gabriel Valley COG
cogs_6,2016,3,"$56,290-$74,167",870078823.9000,502224,res,1732.4517,San Gabriel Valley COG
cogs_6,2016,4,"$74,167-$99,028",820955163.5000,430252,res,1908.0798,San Gabriel Valley COG
cogs_6,2016,5,"> $99,028",791077529.1397,286250,res,2763.5896,San Gabriel Valley COG
counties_13,2016,1,"< $41,685",NA,NA,res,NA,Imperial County
counties_13,2016,2,"$41,685-$56,290",NA,NA,res,NA,Imperial County
counties_13,2016,3,"$56,290-$74,167",NA,NA,res,NA,Imperial County
counties_13,2016,4,"$74,167-$99,028",NA,NA,res,NA,Imperial County
counties_13,2016,5,"> $99,028",NA,NA,res,NA,Imperial County
counties_19,2016,1,"< $41,685",3039630897.1000,2365291,res,1285.0981,Los Angeles County
counties_19,2016,2,"$41,685-$56,290",3250068142.9500,2088223,res,1556.3798,Los Angeles County
counties_19,2016,3,"$56,290-$74,167",3508777523.5000,1852325,res,1894.2559,Los Angeles County
counties_19,2016,4,"$74,167-$99,028",4150679325.9667,1827047,res,2271.7967,Los Angeles County
counties_19,2016,5,"> $99,028",4963842832.0609,1502626,res,3303.4453,Los Angeles County
counties_30,2016,1,"< $41,685",284954343.3667,689428,res,413.3199,Orange County
counties_30,2016,2,"$41,685-$56,290",411590323.5000,893545,res,460.6263,Orange County
counties_30,2016,3,"$56,290-$74,167",798128177.5000,1039105,res,768.0919,Orange County
counties_30,2016,4,"$74,167-$99,028",1183897082.3333,1113705,res,1063.0257,Orange County
counties_30,2016,5,"> $99,028",2179575628.5000,1302284,res,1673.6562,Orange County
counties_33,2016,1,"< $41,685",724133068.8268,306753,res,2360.6389,Riverside County
counties_33,2016,2,"$41,685-$56,290",961954288.5000,379931,res,2531.9184,Riverside County
counties_33,2016,3,"$56,290-$74,167",1129562448.0000,423161,res,2669.3444,Riverside County
counties_33,2016,4,"$74,167-$99,028",1092983055.4000,410212,res,2664.4346,Riverside County
counties_33,2016,5,"> $99,028",947771588.2500,337004,res,2812.3452,Riverside County
counties_36,2016,1,"< $41,685",861724030.7500,446966,res,1927.9409,San Bernardino County
counties_36,2016,2,"$41,685-$56,290",1096835351.8833,540024,res,2031.0863,San Bernardino County
counties_36,2016,3,"$56,290-$74,167",1034735296.1667,472582,res,2189.5360,San Bernardino County
counties_36,2016,4,"$74,167-$99,028",773149735.5000,329169,res,2348.7927,San Bernardino County
counties_36,2016,5,"> $99,028",757834256.3333,305275,res,2482.4642,San Bernardino County
counties_56,2016,1,"< $41,685",59977883.0000,47968,res,1250.3728,Ventura County
counties_56,2016,2,"$41,685-$56,290",177208260.0000,125584,res,1411.0735,Ventura County
counties_56,2016,3,"$56,290-$74,167",293108385.5000,178393,res,1643.0487,Ventura County
counties_56,2016,4,"$74,167-$99,028",429320133.0833,227637,res,1885.9857,Ventura County
counties_56,2016,5,"> $99,028",757593428.6667,274308,res,2761.8350,Ventura County
neighborhoods_100,2016,1,"< $41,685",NA,NA,res,NA,castaic
neighborhoods_100,2016,2,"$41,685-$56,290",2276433.5000,2024,res,1124.7201,castaic
neighborhoods_100,2016,3,"$56,290-$74,167",NA,NA,res,NA,castaic
neighborhoods_100,2016,4,"$74,167-$99,028",8835750.5000,3383,res,2611.8092,castaic
neighborhoods_100,2016,5,"> $99,028",39077056.5000,16265,res,2402.5242,castaic
neighborhoods_101,2016,1,"< $41,685",NA,NA,res,NA,castaic canyons
neighborhoods_101,2016,2,"$41,685-$56,290",3265932.5000,3144,res,1038.7826,castaic canyons
neighborhoods_101,2016,3,"$56,290-$74,167",6026934.5000,2326,res,2591.1154,castaic canyons
neighborhoods_101,2016,4,"$74,167-$99,028",13209439.0000,30028,res,439.9041,castaic canyons
neighborhoods_101,2016,5,"> $99,028",69077860.0000,52814,res,1307.9460,castaic canyons
neighborhoods_102,2016,1,"< $41,685",25261962.7000,45823,res,551.2944,central-alameda
neighborhoods_102,2016,2,"$41,685-$56,290",5384015.1000,7843,res,686.4739,central-alameda
neighborhoods_102,2016,3,"$56,290-$74,167",NA,NA,res,NA,central-alameda
neighborhoods_102,2016,4,"$74,167-$99,028",NA,NA,res,NA,central-alameda
neighborhoods_102,2016,5,"> $99,028",NA,NA,res,NA,central-alameda
neighborhoods_103,2016,1,"< $41,685",NA,NA,res,NA,century city
neighborhoods_103,2016,2,"$41,685-$56,290",NA,NA,res,NA,century city
neighborhoods_103,2016,3,"$56,290-$74,167",NA,NA,res,NA,century city
neighborhoods_103,2016,4,"$74,167-$99,028",2210701.0000,2848,res,776.2293,century city
neighborhoods_103,2016,5,"> $99,028",35991173.3000,5706,res,6307.6013,century city
neighborhoods_104,2016,1,"< $41,685",NA,NA,res,NA,cerritos
neighborhoods_104,2016,2,"$41,685-$56,290",NA,NA,res,NA,cerritos
neighborhoods_104,2016,3,"$56,290-$74,167",NA,NA,res,NA,cerritos
neighborhoods_104,2016,4,"$74,167-$99,028",NA,NA,res,NA,cerritos
neighborhoods_104,2016,5,"> $99,028",NA,NA,res,NA,cerritos
neighborhoods_105,2016,1,"< $41,685",NA,NA,res,NA,charter oak
neighborhoods_105,2016,2,"$41,685-$56,290",4691717.0000,4905,res,956.5172,charter oak
neighborhoods_105,2016,3,"$56,290-$74,167",14709774.5000,9150,res,1607.6256,charter oak
neighborhoods_105,2016,4,"$74,167-$99,028",2247270.5000,4020,res,559.0225,charter oak
neighborhoods_105,2016,5,"> $99,028",NA,NA,res,NA,charter oak
neighborhoods_106,2016,1,"< $41,685",masked,9260,res,masked,chatsworth
neighborhoods_106,2016,2,"$41,685-$56,290",9320242.1000,6662,res,1399.0156,chatsworth
neighborhoods_106,2016,3,"$56,290-$74,167",10052374.7000,8701,res,1155.3126,chatsworth
neighborhoods_106,2016,4,"$74,167-$99,028",83618358.8000,30705,res,2723.2815,chatsworth
neighborhoods_106,2016,5,"> $99,028",42284473.4000,32518,res,1300.3405,chatsworth
neighborhoods_107,2016,1,"< $41,685",NA,NA,res,NA,chatsworth reservoir
neighborhoods_107,2016,2,"$41,685-$56,290",NA,NA,res,NA,chatsworth reservoir
neighborhoods_107,2016,3,"$56,290-$74,167",NA,NA,res,NA,chatsworth reservoir
neighborhoods_107,2016,4,"$74,167-$99,028",masked,4169,res,masked,chatsworth reservoir
neighborhoods_107,2016,5,"> $99,028",NA,NA,res,NA,chatsworth reservoir
neighborhoods_108,2016,1,"< $41,685",5346858.2000,4604,res,1161.3506,chesterfield square
neighborhoods_108,2016,2,"$41,685-$56,290",2392874.1000,8397,res,284.9677,chesterfield square
neighborhoods_108,2016,3,"$56,290-$74,167",NA,NA,res,NA,chesterfield square
neighborhoods_108,2016,4,"$74,167-$99,028",NA,NA,res,NA,chesterfield square
neighborhoods_108,2016,5,"> $99,028",NA,NA,res,NA,chesterfield square
neighborhoods_109,2016,1,"< $41,685",NA,NA,res,NA,cheviot hills
neighborhoods_109,2016,2,"$41,685-$56,290",masked,1149,res,masked,cheviot hills
neighborhoods_109,2016,3,"$56,290-$74,167",3645496.6000,811,res,4495.0636,cheviot hills
neighborhoods_109,2016,4,"$74,167-$99,028",3015505.6000,2957,res,1019.7855,cheviot hills
neighborhoods_109,2016,5,"> $99,028",18725810.8000,7899,res,2370.6559,cheviot hills
neighborhoods_110,2016,1,"< $41,685",16077070.1000,15424,res,1042.3412,chinatown
neighborhoods_110,2016,2,"$41,685-$56,290",masked,2207,res,masked,chinatown
neighborhoods_110,2016,3,"$56,290-$74,167",NA,NA,res,NA,chinatown
neighborhoods_110,2016,4,"$74,167-$99,028",NA,NA,res,NA,chinatown
neighborhoods_110,2016,5,"> $99,028",NA,NA,res,NA,chinatown
neighborhoods_111,2016,1,"< $41,685",2059487.0000,4237,res,486.0720,citrus
neighborhoods_111,2016,2,"$41,685-$56,290",3067109.0000,3564,res,860.5805,citrus
neighborhoods_111,2016,3,"$56,290-$74,167",10188294.0000,11553,res,881.8743,citrus
neighborhoods_111,2016,4,"$74,167-$99,028",4380238.5000,5821,res,752.4890,citrus
neighborhoods_111,2016,5,"> $99,028",NA,NA,res,NA,citrus
neighborhoods_112,2016,1,"< $41,685",5635749.5000,2226,res,2531.7832,claremont
neighborhoods_112,2016,2,"$41,685-$56,290",masked,810,res,masked,claremont
neighborhoods_112,2016,3,"$56,290-$74,167",22421677.0000,11394,res,1967.8495,claremont
neighborhoods_112,2016,4,"$74,167-$99,028",17428455.0000,10131,res,1720.3094,claremont
neighborhoods_112,2016,5,"> $99,028",57783929.5000,18551,res,3114.8687,claremont
neighborhoods_113,2016,1,"< $41,685",9328846.5000,9729,res,958.8700,commerce
neighborhoods_113,2016,2,"$41,685-$56,290",7283820.0000,10280,res,708.5428,commerce
neighborhoods_113,2016,3,"$56,290-$74,167",NA,NA,res,NA,commerce
neighborhoods_113,2016,4,"$74,167-$99,028",NA,NA,res,NA,commerce
neighborhoods_113,2016,5,"> $99,028",NA,NA,res,NA,commerce
neighborhoods_114,2016,1,"< $41,685",37300982.5000,42527,res,877.1130,compton
neighborhoods_114,2016,2,"$41,685-$56,290",45074455.1667,55908,res,806.2255,compton
neighborhoods_114,2016,3,"$56,290-$74,167",24165338.0000,22957,res,1052.6348,compton
neighborhoods_114,2016,4,"$74,167-$99,028",7094740.0000,6517,res,1088.6512,compton
neighborhoods_114,2016,5,"> $99,028",597766.0000,712,res,839.5590,compton
neighborhoods_115,2016,1,"< $41,685",NA,NA,res,NA,covina
neighborhoods_115,2016,2,"$41,685-$56,290",34930459.5000,18168,res,1922.6365,covina
neighborhoods_115,2016,3,"$56,290-$74,167",40817805.0000,29273,res,1394.3841,covina
neighborhoods_115,2016,4,"$74,167-$99,028",33256998.0000,19585,res,1698.0852,covina
neighborhoods_115,2016,5,"> $99,028",15262446.0000,7073,res,2157.8462,covina
neighborhoods_116,2016,1,"< $41,685",12993338.5000,15897,res,817.3453,cudahy
neighborhoods_116,2016,2,"$41,685-$56,290",10090997.0000,16193,res,623.1703,cudahy
neighborhoods_116,2016,3,"$56,290-$74,167",NA,NA,res,NA,cudahy
neighborhoods_116,2016,4,"$74,167-$99,028",NA,NA,res,NA,cudahy
neighborhoods_116,2016,5,"> $99,028",NA,NA,res,NA,cudahy
neighborhoods_117,2016,1,"< $41,685",NA,NA,res,NA,culver city
neighborhoods_117,2016,2,"$41,685-$56,290",734189.9000,1471,res,499.1094,culver city
neighborhoods_117,2016,3,"$56,290-$74,167",21582491.5000,11764,res,1834.6219,culver city
neighborhoods_117,2016,4,"$74,167-$99,028",39684341.7000,18065,res,2196.7529,culver city
neighborhoods_117,2016,5,"> $99,028",27432429.2000,14902,res,1840.8555,culver city
neighborhoods_118,2016,1,"< $41,685",3177845.6000,5984,res,531.0571,cypress park
neighborhoods_118,2016,2,"$41,685-$56,290",5137711.2000,6899,res,744.7038,cypress park
neighborhoods_118,2016,3,"$56,290-$74,167",1154200.8000,1272,res,907.3906,cypress park
neighborhoods_118,2016,4,"$74,167-$99,028",masked,4158,res,masked,cypress park
neighborhoods_118,2016,5,"> $99,028",NA,NA,res,NA,cypress park
neighborhoods_119,2016,1,"< $41,685",NA,NA,res,NA,del aire
neighborhoods_119,2016,2,"$41,685-$56,290",NA,NA,res,NA,del aire
neighborhoods_119,2016,3,"$56,290-$74,167",4973305.0000,3001,res,1657.2159,del aire
neighborhoods_119,2016,4,"$74,167-$99,028",10399294.5000,7386,res,1407.9738,del aire
neighborhoods_119,2016,5,"> $99,028",905539.0000,370,res,2447.4027,del aire
neighborhoods_120,2016,1,"< $41,685",2500674.9000,4193,res,596.3928,del rey
neighborhoods_120,2016,2,"$41,685-$56,290",9297845.1000,15857,res,586.3559,del rey
neighborhoods_120,2016,3,"$56,290-$74,167",10764677.0000,12133,res,887.2230,del rey
neighborhoods_120,2016,4,"$74,167-$99,028",18505437.8000,11215,res,1650.0613,del rey
neighborhoods_120,2016,5,"> $99,028",18736542.7000,11091,res,1689.3466,del rey
neighborhoods_121,2016,1,"< $41,685",NA,NA,res,NA,desert view highlands
neighborhoods_121,2016,2,"$41,685-$56,290",NA,NA,res,NA,desert view highlands
neighborhoods_121,2016,3,"$56,290-$74,167",4179484.0000,3987,res,1048.2779,desert view highlands
neighborhoods_121,2016,4,"$74,167-$99,028",944045.0000,4338,res,217.6222,desert view highlands
neighborhoods_121,2016,5,"> $99,028",NA,NA,res,NA,desert view highlands
neighborhoods_122,2016,1,"< $41,685",NA,NA,res,NA,diamond bar
neighborhoods_122,2016,2,"$41,685-$56,290",NA,NA,res,NA,diamond bar
neighborhoods_122,2016,3,"$56,290-$74,167",14175674.0000,5972,res,2373.6896,diamond bar
neighborhoods_122,2016,4,"$74,167-$99,028",64265600.5000,31137,res,2063.9625,diamond bar
neighborhoods_122,2016,5,"> $99,028",53636636.4397,25099,res,2137.0029,diamond bar
neighborhoods_123,2016,1,"< $41,685",9175690.0000,5744,res,1597.4391,downey
neighborhoods_123,2016,2,"$41,685-$56,290",44097827.0000,28921,res,1524.7684,downey
neighborhoods_123,2016,3,"$56,290-$74,167",59175036.0000,39350,res,1503.8129,downey
neighborhoods_123,2016,4,"$74,167-$99,028",50005427.5000,28840,res,1733.8914,downey
neighborhoods_123,2016,5,"> $99,028",29639239.5000,14313,res,2070.7916,downey
neighborhoods_124,2016,1,"< $41,685",48914783.6000,36297,res,1347.6261,downtown
neighborhoods_124,2016,2,"$41,685-$56,290",35288610.7000,15450,res,2284.0525,downtown
neighborhoods_124,2016,3,"$56,290-$74,167",17009725.7000,3078,res,5526.2267,downtown
neighborhoods_124,2016,4,"$74,167-$99,028",79330919.5000,16938,res,4683.6061,downtown
neighborhoods_124,2016,5,"> $99,028",11219907.6000,5582,res,2010.0157,downtown
neighborhoods_125,2016,1,"< $41,685",4440442.0000,2330,res,1905.7691,duarte
neighborhoods_125,2016,2,"$41,685-$56,290",NA,NA,res,NA,duarte
neighborhoods_125,2016,3,"$56,290-$74,167",21821042.5000,13720,res,1590.4550,duarte
neighborhoods_125,2016,4,"$74,167-$99,028",4446239.0000,6845,res,649.5601,duarte
neighborhoods_125,2016,5,"> $99,028",12690282.0000,5771,res,2198.9745,duarte
neighborhoods_126,2016,1,"< $41,685",3150096.7000,4047,res,778.3782,eagle rock
neighborhoods_126,2016,2,"$41,685-$56,290",4939485.9000,6258,res,789.3074,eagle rock
neighborhoods_126,2016,3,"$56,290-$74,167",15355654.1000,15183,res,1011.3715,eagle rock
neighborhoods_126,2016,4,"$74,167-$99,028",18217891.1000,15705,res,1160.0058,eagle rock
neighborhoods_126,2016,5,"> $99,028",18478681.9000,17927,res,1030.7738,eagle rock
neighborhoods_127,2016,1,"< $41,685",3767394.5000,8747,res,430.7070,east compton
neighborhoods_127,2016,2,"$41,685-$56,290",8967932.0000,15058,res,595.5593,east compton
neighborhoods_127,2016,3,"$56,290-$74,167",1628948.5000,3104,res,524.7901,east compton
neighborhoods_127,2016,4,"$74,167-$99,028",masked,721,res,masked,east compton
neighborhoods_127,2016,5,"> $99,028",NA,NA,res,NA,east compton
neighborhoods_128,2016,1,"< $41,685",62866545.2000,53513,res,1174.7901,east hollywood
neighborhoods_128,2016,2,"$41,685-$56,290",19294133.3000,19351,res,997.0613,east hollywood
neighborhoods_128,2016,3,"$56,290-$74,167",5117231.7000,5082,res,1006.9326,east hollywood
neighborhoods_128,2016,4,"$74,167-$99,028",NA,NA,res,NA,east hollywood
neighborhoods_128,2016,5,"> $99,028",NA,NA,res,NA,east hollywood
neighborhoods_129,2016,1,"< $41,685",NA,NA,res,NA,east la mirada
neighborhoods_129,2016,2,"$41,685-$56,290",NA,NA,res,NA,east la mirada
neighborhoods_129,2016,3,"$56,290-$74,167",13029896.0000,6248,res,2085.4507,east la mirada
neighborhoods_129,2016,4,"$74,167-$99,028",9154646.0000,5316,res,1722.0929,east la mirada
neighborhoods_129,2016,5,"> $99,028",masked,998,res,masked,east la mirada
neighborhoods_130,2016,1,"< $41,685",58917937.6000,58160,res,1013.0319,east los angeles
neighborhoods_130,2016,2,"$41,685-$56,290",57758105.2000,58990,res,979.1169,east los angeles
neighborhoods_130,2016,3,"$56,290-$74,167",14670583.5000,9918,res,1479.1877,east los angeles
neighborhoods_130,2016,4,"$74,167-$99,028",masked,4355,res,masked,east los angeles
neighborhoods_130,2016,5,"> $99,028",NA,NA,res,NA,east los angeles
neighborhoods_131,2016,1,"< $41,685",NA,NA,res,NA,east pasadena
neighborhoods_131,2016,2,"$41,685-$56,290",NA,NA,res,NA,east pasadena
neighborhoods_131,2016,3,"$56,290-$74,167",4304253.0000,1801,res,2389.9239,east pasadena
neighborhoods_131,2016,4,"$74,167-$99,028",2338390.0000,3137,res,745.4224,east pasadena
neighborhoods_131,2016,5,"> $99,028",10475846.0000,4885,res,2144.4925,east pasadena
neighborhoods_132,2016,1,"< $41,685",NA,NA,res,NA,east san gabriel
neighborhoods_132,2016,2,"$41,685-$56,290",3489653.0000,6586,res,529.8592,east san gabriel
neighborhoods_132,2016,3,"$56,290-$74,167",18636227.0000,15924,res,1170.3232,east san gabriel
neighborhoods_132,2016,4,"$74,167-$99,028",19802496.0000,10961,res,1806.6322,east san gabriel
neighborhoods_132,2016,5,"> $99,028",2920750.5000,2167,res,1347.8313,east san gabriel
neighborhoods_133,2016,1,"< $41,685",10217018.3000,20665,res,494.4117,echo park
neighborhoods_133,2016,2,"$41,685-$56,290",12060401.8000,12390,res,973.3980,echo park
neighborhoods_133,2016,3,"$56,290-$74,167",14902393.5000,14021,res,1062.8624,echo park
neighborhoods_133,2016,4,"$74,167-$99,028",6440564.6000,5868,res,1097.5741,echo park
neighborhoods_133,2016,5,"> $99,028",5707563.0000,6024,res,947.4706,echo park
neighborhoods_134,2016,1,"< $41,685",masked,593,res,masked,elizabeth lake
neighborhoods_134,2016,2,"$41,685-$56,290",NA,NA,res,NA,elizabeth lake
neighborhoods_134,2016,3,"$56,290-$74,167",4201734.0000,1719,res,2444.2897,elizabeth lake
neighborhoods_134,2016,4,"$74,167-$99,028",NA,NA,res,NA,elizabeth lake
neighborhoods_134,2016,5,"> $99,028",masked,3868,res,masked,elizabeth lake
neighborhoods_135,2016,1,"< $41,685",68464601.7000,57171,res,1197.5407,el monte
neighborhoods_135,2016,2,"$41,685-$56,290",51762941.0000,43716,res,1184.0731,el monte
neighborhoods_135,2016,3,"$56,290-$74,167",29035374.5000,22100,res,1313.8179,el monte
neighborhoods_135,2016,4,"$74,167-$99,028",2345634.0000,7771,res,301.8446,el monte
neighborhoods_135,2016,5,"> $99,028",NA,NA,res,NA,el monte
neighborhoods_136,2016,1,"< $41,685",NA,NA,res,NA,el segundo
neighborhoods_136,2016,2,"$41,685-$56,290",NA,NA,res,NA,el segundo
neighborhoods_136,2016,3,"$56,290-$74,167",5591355.0000,2830,res,1975.7438,el segundo
neighborhoods_136,2016,4,"$74,167-$99,028",11696476.0000,5786,res,2021.5133,el segundo
neighborhoods_136,2016,5,"> $99,028",17789238.0000,8313,res,2139.9300,el segundo
neighborhoods_137,2016,1,"< $41,685",11082592.4000,19272,res,575.0619,el sereno
neighborhoods_137,2016,2,"$41,685-$56,290",33645295.2000,26681,res,1261.0208,el sereno
neighborhoods_137,2016,3,"$56,290-$74,167",9785488.3000,9666,res,1012.3617,el sereno
neighborhoods_137,2016,4,"$74,167-$99,028",2335073.1000,9638,res,242.2778,el sereno
neighborhoods_137,2016,5,"> $99,028",masked,1042,res,masked,el sereno
neighborhoods_138,2016,1,"< $41,685",716308.1000,1715,res,417.6724,elysian park
neighborhoods_138,2016,2,"$41,685-$56,290",2858446.1000,2207,res,1295.1727,elysian park
neighborhoods_138,2016,3,"$56,290-$74,167",NA,NA,res,NA,elysian park
neighborhoods_138,2016,4,"$74,167-$99,028",NA,NA,res,NA,elysian park
neighborhoods_138,2016,5,"> $99,028",masked,1423,res,masked,elysian park
